Review,text_clean,text_casefoldingText,text_final_splitted,text_slangwords,text_tokenizingText,text_normalized,text_stopword,text_sentenced,text_final_stemmed,text_final_stemmed_tokenized,polarity_score,polarity
"Bagus untuk belajar, Ganbatte minna...!!",Bagus untuk belajar Ganbatte minna,bagus untuk belajar ganbatte minna,bagus untuk belajar ganbatte minna,bagus untuk belajar ganbatte minna,"['bagus', 'untuk', 'belajar', 'ganbatte', 'minna']","['bagus', 'untuk', 'belajar', 'ganbatte', 'minna']","['bagus', 'belajar', 'ganbatte', 'minna']",bagus belajar ganbatte minna,bagus ajar ganbatte minna,"['bagus', 'ajar', 'ganbatte', 'minna']",7,positive
Very Usefull app to learn kanji,Very Usefull app to learn kanji,very usefull app to learn kanji,very usefull app to learn kanji,very usefull app to learn kanji,"['very', 'usefull', 'app', 'to', 'learn', 'kanji']","['very', 'usefull', 'app', 'to', 'learn', 'kanji']","['usefull', 'app', 'learn', 'kanji']",usefull app learn kanji,usefull app learn kanji,"['usefull', 'app', 'learn', 'kanji']",3,positive
Baguus,Baguus,baguus,baguus,baguus,['baguus'],['baguus'],['baguus'],baguus,baguus,['baguus'],0,neutral
"Wow, after following your instructions it's work, thanks for your support, as i promise i would give 6 stars 😁",Wow after following your instructions its work thanks for your support as i promise i would give  stars,wow after following your instructions its work thanks for your support as i promise i would give  stars,wow after following your instructions its work thanks for your support as i promise i would give  stars,wow after following your instructions its work terima kasih for your support as i promise i would give stars,"['wow', 'after', 'following', 'your', 'instructions', 'its', 'work', 'terima', 'kasih', 'for', 'your', 'support', 'as', 'i', 'promise', 'i', 'would', 'give', 'stars']","['wow', 'after', 'following', 'your', 'instructions', 'its', 'work', 'terima', 'kasih', 'for', 'your', 'support', 'as', 'i', 'promise', 'i', 'would', 'give', 'stars']","['wow', 'following', 'instructions', 'work', 'terima', 'kasih', 'support', 'promise', 'would', 'give', 'stars']",wow following instructions work terima kasih support promise would give stars,wow following instructions work terima kasih support promise would give stars,"['wow', 'following', 'instructions', 'work', 'terima', 'kasih', 'support', 'promise', 'would', 'give', 'stars']",7,positive
"Hello delevoper, I hope you add grammar feature or make new app. I know it isn't make sense that kanji app make a grammar feature cause the focus on app is to learn kanji not grammar but I hope you are considering it . Overall I buy it and it really great 😊",Hello delevoper I hope you add grammar feature or make new app I know it isnt make sense that kanji app make a grammar feature cause the focus on app is to learn kanji not grammar but I hope you are considering it  Overall I buy it and it really great,hello delevoper i hope you add grammar feature or make new app i know it isnt make sense that kanji app make a grammar feature cause the focus on app is to learn kanji not grammar but i hope you are considering it  overall i buy it and it really great,hello delevoper i hope you add grammar feature or make new app i know it isnt make sense that kanji app make a grammar feature cause the focus on app is to learn kanji not grammar but i hope you are considering it  overall i buy it and it really great,hello delevoper i hope you add tata bahasa feature atau make new app i know it isnt make sense that kanji app make a tata bahasa feature cause the focus on app is to learn kanji not tata bahasa but i hope you are considering it overall i buy it and it really great,"['hello', 'delevoper', 'i', 'hope', 'you', 'add', 'tata', 'bahasa', 'feature', 'atau', 'make', 'new', 'app', 'i', 'know', 'it', 'isnt', 'make', 'sense', 'that', 'kanji', 'app', 'make', 'a', 'tata', 'bahasa', 'feature', 'cause', 'the', 'focus', 'on', 'app', 'is', 'to', 'learn', 'kanji', 'not', 'tata', 'bahasa', 'but', 'i', 'hope', 'you', 'are', 'considering', 'it', 'overall', 'i', 'buy', 'it', 'and', 'it', 'really', 'great']","['hello', 'delevoper', 'i', 'hope', 'you', 'add', 'tata', 'bahasa', 'feature', 'atau', 'make', 'new', 'app', 'i', 'know', 'it', 'isnt', 'make', 'sense', 'that', 'kanji', 'app', 'make', 'a', 'tata', 'bahasa', 'feature', 'cause', 'the', 'focus', 'on', 'app', 'is', 'to', 'learn', 'kanji', 'not', 'tata', 'bahasa', 'but', 'i', 'hope', 'you', 'are', 'considering', 'it', 'overall', 'i', 'buy', 'it', 'and', 'it', 'really', 'great']","['hello', 'delevoper', 'hope', 'add', 'tata', 'bahasa', 'feature', 'make', 'new', 'app', 'know', 'isnt', 'make', 'sense', 'kanji', 'app', 'make', 'tata', 'bahasa', 'feature', 'cause', 'focus', 'app', 'learn', 'kanji', 'tata', 'bahasa', 'hope', 'considering', 'overall', 'buy', 'really', 'great']",hello delevoper hope add tata bahasa feature make new app know isnt make sense kanji app make tata bahasa feature cause focus app learn kanji tata bahasa hope considering overall buy really great,hello delevoper hope add tata bahasa feature make new app know isnt make sense kanji app make tata bahasa feature cause focus app learn kanji tata bahasa hope considering overall buy really great,"['hello', 'delevoper', 'hope', 'add', 'tata', 'bahasa', 'feature', 'make', 'new', 'app', 'know', 'isnt', 'make', 'sense', 'kanji', 'app', 'make', 'tata', 'bahasa', 'feature', 'cause', 'focus', 'app', 'learn', 'kanji', 'tata', 'bahasa', 'hope', 'considering', 'overall', 'buy', 'really', 'great']",29,positive
"It's okay, i've done it by buying google pay! Thank you very much for making this app, it really helps me a lot! Plus, with english language helps me to increase my english to ( because my first language is not english ) so, yea, it's double profit for me :) Keep up the good work!",Its okay ive done it by buying google pay Thank you very much for making this app it really helps me a lot Plus with english language helps me to increase my english to  because my first language is not english  so yea its double profit for me  Keep up the good work,its okay ive done it by buying google pay thank you very much for making this app it really helps me a lot plus with english language helps me to increase my english to  because my first language is not english  so yea its double profit for me  keep up the good work,its okay ive done it by buying google pay thank you very much for making this app it really helps me a lot plus with english language helps me to increase my english to  because my first language is not english  so yea its double profit for me  keep up the good work,its okay ive done it by buying google pay thank you very lebih for making this app it really helps me a lot plus dengan english language helps me to increase my english to because my first language is not english so yea its double profit for me keep up the bagus work,"['its', 'okay', 'ive', 'done', 'it', 'by', 'buying', 'google', 'pay', 'thank', 'you', 'very', 'lebih', 'for', 'making', 'this', 'app', 'it', 'really', 'helps', 'me', 'a', 'lot', 'plus', 'dengan', 'english', 'language', 'helps', 'me', 'to', 'increase', 'my', 'english', 'to', 'because', 'my', 'first', 'language', 'is', 'not', 'english', 'so', 'yea', 'its', 'double', 'profit', 'for', 'me', 'keep', 'up', 'the', 'bagus', 'work']","['its', 'okay', 'ive', 'done', 'it', 'by', 'buying', 'google', 'pay', 'thank', 'you', 'very', 'lebih', 'for', 'making', 'this', 'app', 'it', 'really', 'helps', 'me', 'a', 'lot', 'plus', 'dengan', 'english', 'language', 'helps', 'me', 'to', 'increase', 'my', 'english', 'to', 'because', 'my', 'first', 'language', 'is', 'not', 'english', 'so', 'yea', 'its', 'double', 'profit', 'for', 'me', 'keep', 'up', 'the', 'bagus', 'work']","['okay', 'ive', 'done', 'buying', 'google', 'pay', 'thank', 'making', 'app', 'really', 'helps', 'lot', 'plus', 'english', 'language', 'helps', 'increase', 'english', 'first', 'language', 'english', 'yea', 'double', 'profit', 'keep', 'bagus', 'work']",okay ive done buying google pay thank making app really helps lot plus english language helps increase english first language english yea double profit keep bagus work,okay ive done buying google pay thank making app really helps lot plus english language helps increase english first language english yea double profit keep bagus work,"['okay', 'ive', 'done', 'buying', 'google', 'pay', 'thank', 'making', 'app', 'really', 'helps', 'lot', 'plus', 'english', 'language', 'helps', 'increase', 'english', 'first', 'language', 'english', 'yea', 'double', 'profit', 'keep', 'bagus', 'work']",20,positive
"the application is good, it makes it easier for me to learn Japanese I really want to get a scholarship to Japan :)",the application is good it makes it easier for me to learn Japanese I really want to get a scholarship to Japan,the application is good it makes it easier for me to learn japanese i really want to get a scholarship to japan,the application is good it makes it easier for me to learn japanese i really want to get a scholarship to japan,the application is bagus it makes it easier for me to learn japanese i really want to get a scholarship to japan,"['the', 'application', 'is', 'bagus', 'it', 'makes', 'it', 'easier', 'for', 'me', 'to', 'learn', 'japanese', 'i', 'really', 'want', 'to', 'get', 'a', 'scholarship', 'to', 'japan']","['the', 'application', 'is', 'bagus', 'it', 'makes', 'it', 'easier', 'for', 'me', 'to', 'learn', 'japanese', 'i', 'really', 'want', 'to', 'get', 'a', 'scholarship', 'to', 'japan']","['application', 'bagus', 'makes', 'easier', 'learn', 'japanese', 'really', 'want', 'get', 'scholarship', 'japan']",application bagus makes easier learn japanese really want get scholarship japan,application bagus makes easier learn japanese really want get scholarship japan,"['application', 'bagus', 'makes', 'easier', 'learn', 'japanese', 'really', 'want', 'get', 'scholarship', 'japan']",4,positive
"Can i use this app to make my kanji flashcard sir, i has open all fitur in this app and really help me in my study kanji",Can i use this app to make my kanji flashcard sir i has open all fitur in this app and really help me in my study kanji,can i use this app to make my kanji flashcard sir i has open all fitur in this app and really help me in my study kanji,can i use this app to make my kanji flashcard sir i has open all fitur in this app and really help me in my study kanji,belum i use this app to make my kanji flashcard sir i has open all fitur in this app and really help me in my study kanji,"['belum', 'i', 'use', 'this', 'app', 'to', 'make', 'my', 'kanji', 'flashcard', 'sir', 'i', 'has', 'open', 'all', 'fitur', 'in', 'this', 'app', 'and', 'really', 'help', 'me', 'in', 'my', 'study', 'kanji']","['belum', 'i', 'use', 'this', 'app', 'to', 'make', 'my', 'kanji', 'flashcard', 'sir', 'i', 'has', 'open', 'all', 'fitur', 'in', 'this', 'app', 'and', 'really', 'help', 'me', 'in', 'my', 'study', 'kanji']","['use', 'app', 'make', 'kanji', 'flashcard', 'sir', 'open', 'fitur', 'app', 'really', 'help', 'study', 'kanji']",use app make kanji flashcard sir open fitur app really help study kanji,use app make kanji flashcard sir open fitur app really help study kanji,"['use', 'app', 'make', 'kanji', 'flashcard', 'sir', 'open', 'fitur', 'app', 'really', 'help', 'study', 'kanji']",13,positive
"The Best App, Good For Study Japanese Language. Price not expensive. Thank You Very Much. Doumou Arigatou Gozaimasu.",The Best App Good For Study Japanese Language Price not expensive Thank You Very Much Doumou Arigatou Gozaimasu,the best app good for study japanese language price not expensive thank you very much doumou arigatou gozaimasu,the best app good for study japanese language price not expensive thank you very much doumou arigatou gozaimasu,the best app bagus for study japanese language price not expensive thank you very lebih doumou arigatou gozaimasu,"['the', 'best', 'app', 'bagus', 'for', 'study', 'japanese', 'language', 'price', 'not', 'expensive', 'thank', 'you', 'very', 'lebih', 'doumou', 'arigatou', 'gozaimasu']","['the', 'best', 'app', 'bagus', 'for', 'study', 'japanese', 'language', 'price', 'not', 'expensive', 'thank', 'you', 'very', 'lebih', 'doumou', 'terima kasih', 'gozaimasu']","['best', 'app', 'bagus', 'study', 'japanese', 'language', 'price', 'expensive', 'thank', 'doumou', 'terima kasih', 'gozaimasu']",best app bagus study japanese language price expensive thank doumou terima kasih gozaimasu,best app bagus study japanese language price expensive thank doumou terima kasih gozaimasu,"['best', 'app', 'bagus', 'study', 'japanese', 'language', 'price', 'expensive', 'thank', 'doumou', 'terima', 'kasih', 'gozaimasu']",11,positive
"Nice app, please keep improving i'm looking forward for that!",Nice app please keep improving im looking forward for that,nice app please keep improving im looking forward for that,nice app please keep improving im looking forward for that,bagus app please keep improving im looking forward for that,"['bagus', 'app', 'please', 'keep', 'improving', 'im', 'looking', 'forward', 'for', 'that']","['bagus', 'app', 'please', 'keep', 'improving', 'im', 'looking', 'forward', 'for', 'that']","['bagus', 'app', 'please', 'keep', 'improving', 'im', 'looking', 'forward']",bagus app please keep improving im looking forward,bagus app please keep improving im looking forward,"['bagus', 'app', 'please', 'keep', 'improving', 'im', 'looking', 'forward']",7,positive
Good app with affordable cost. :),Good app with affordable cost,good app with affordable cost,good app with affordable cost,bagus app dengan affordable cost,"['bagus', 'app', 'dengan', 'affordable', 'cost']","['bagus', 'app', 'dengan', 'affordable', 'cost']","['bagus', 'app', 'affordable', 'cost']",bagus app affordable cost,bagus app affordable cost,"['bagus', 'app', 'affordable', 'cost']",4,positive
Berubah,Berubah,berubah,berubah,berubah,['berubah'],['berubah'],['berubah'],berubah,ubah,['ubah'],0,neutral
Helpful apps to learn kanji,Helpful apps to learn kanji,helpful apps to learn kanji,helpful apps to learn kanji,helpful apps to learn kanji,"['helpful', 'apps', 'to', 'learn', 'kanji']","['helpful', 'apps', 'to', 'learn', 'kanji']","['helpful', 'apps', 'learn', 'kanji']",helpful apps learn kanji,helpful apps learn kanji,"['helpful', 'apps', 'learn', 'kanji']",3,positive
Suki desu Kono apk,Suki desu Kono apk,suki desu kono apk,suki desu kono apk,suki desu kono apk,"['suki', 'desu', 'kono', 'apk']","['suki', 'desu', 'kono', 'apk']","['suki', 'desu', 'kono', 'apk']",suki desu kono apk,suki desu kono apk,"['suki', 'desu', 'kono', 'apk']",0,neutral
good application and easy to understand,good application and easy to understand,good application and easy to understand,good application and easy to understand,bagus application and easy to understand,"['bagus', 'application', 'and', 'easy', 'to', 'understand']","['bagus', 'application', 'and', 'easy', 'to', 'understand']","['bagus', 'application', 'easy', 'understand']",bagus application easy understand,bagus application easy understand,"['bagus', 'application', 'easy', 'understand']",4,positive
Sangat bagus 👍,Sangat bagus,sangat bagus,sangat bagus,sangat bagus,"['sangat', 'bagus']","['sangat', 'bagus']",['bagus'],bagus,bagus,['bagus'],4,positive
Terbaik !!!!!,Terbaik,terbaik,terbaik,terbaik,['terbaik'],['terbaik'],['terbaik'],terbaik,baik,['baik'],1,positive
Recommended,Recommended,recommended,recommended,recommended,['recommended'],['recommended'],['recommended'],recommended,recommended,['recommended'],3,positive
Recomend,Recomend,recomend,recomend,recomend,['recomend'],['recomend'],['recomend'],recomend,recomend,['recomend'],0,neutral
Nice app,Nice app,nice app,nice app,bagus app,"['bagus', 'app']","['bagus', 'app']","['bagus', 'app']",bagus app,bagus app,"['bagus', 'app']",4,positive
I like this app,I like this app,i like this app,i like this app,i like this app,"['i', 'like', 'this', 'app']","['i', 'like', 'this', 'app']","['like', 'app']",like app,like app,"['like', 'app']",0,neutral
alhamdulillah berkat aplikasi ini akhirnya saya jdi hafal hiragana.. ありがとうございます。。。😊,alhamdulillah berkat aplikasi ini akhirnya saya jdi hafal hiragana,alhamdulillah berkat aplikasi ini akhirnya saya jdi hafal hiragana,alhamdulillah berkat aplikasi ini akhirnya saya jdi hafal hiragana,alhamdulillah berkat aplikasi ini akhirnya saya jadi hafal hiragana,"['alhamdulillah', 'berkat', 'aplikasi', 'ini', 'akhirnya', 'saya', 'jadi', 'hafal', 'hiragana']","['alhamdulillah', 'berkat', 'aplikasi', 'ini', 'akhirnya', 'saya', 'jadi', 'hafal', 'hiragana']","['alhamdulillah', 'berkat', 'aplikasi', 'hafal', 'hiragana']",alhamdulillah berkat aplikasi hafal hiragana,alhamdulillah berkat aplikasi hafal hiragana,"['alhamdulillah', 'berkat', 'aplikasi', 'hafal', 'hiragana']",10,positive
"This is a great app, please keep develope this app to be better..",This is a great app please keep develope this app to be better,this is a great app please keep develope this app to be better,this is a great app please keep develope this app to be better,this is a great app please keep develope this app to be lebih baik,"['this', 'is', 'a', 'great', 'app', 'please', 'keep', 'develope', 'this', 'app', 'to', 'be', 'lebih', 'baik']","['this', 'is', 'a', 'great', 'app', 'please', 'keep', 'develope', 'this', 'app', 'to', 'be', 'lebih', 'baik']","['great', 'app', 'please', 'keep', 'develope', 'app', 'baik']",great app please keep develope app baik,great app please keep develope app baik,"['great', 'app', 'please', 'keep', 'develope', 'app', 'baik']",7,positive
Arigato gozaimaz...👍,Arigato gozaimaz,arigato gozaimaz,arigato gozaimaz,arigato gozaimaz,"['arigato', 'gozaimaz']","['terima kasih', 'gozaimaz']","['terima kasih', 'gozaimaz']",terima kasih gozaimaz,terima kasih gozaimaz,"['terima', 'kasih', 'gozaimaz']",3,positive
Fixed. Thanks 👍,Fixed Thanks,fixed thanks,fixed thanks,fixed terima kasih,"['fixed', 'terima', 'kasih']","['fixed', 'terima', 'kasih']","['fixed', 'terima', 'kasih']",fixed terima kasih,fixed terima kasih,"['fixed', 'terima', 'kasih']",3,positive
Suwon,Suwon,suwon,suwon,suwon,['suwon'],['suwon'],['suwon'],suwon,suwon,['suwon'],0,neutral
Arigatou gozaimase,Arigatou gozaimase,arigatou gozaimase,arigatou gozaimase,arigatou gozaimase,"['arigatou', 'gozaimase']","['terima kasih', 'gozaimase']","['terima kasih', 'gozaimase']",terima kasih gozaimase,terima kasih gozaimase,"['terima', 'kasih', 'gozaimase']",3,positive
"I love this App, in just 2 day i'm already remember 80 word Kanji (Basic 1). Now i want to buy it, but i have question. You pay once (Rp. 45.000) you already unlock all features, or you pay one to open 1 chapter and then you must pay again to open another chapter?",I love this App in just  day im already remember  word Kanji Basic  Now i want to buy it but i have question You pay once Rp  you already unlock all features or you pay one to open  chapter and then you must pay again to open another chapter,i love this app in just  day im already remember  word kanji basic  now i want to buy it but i have question you pay once rp  you already unlock all features or you pay one to open  chapter and then you must pay again to open another chapter,i love this app in just  day im already remember  word kanji basic  now i want to buy it but i have question you pay once rp  you already unlock all features or you pay one to open  chapter and then you must pay again to open another chapter,i cinta this app in just day im already remember word kanji basic now i want to buy it but i have question you pay once rp you already unlock all features atau you pay one to open chapter and then you must pay again to open another chapter,"['i', 'cinta', 'this', 'app', 'in', 'just', 'day', 'im', 'already', 'remember', 'word', 'kanji', 'basic', 'now', 'i', 'want', 'to', 'buy', 'it', 'but', 'i', 'have', 'question', 'you', 'pay', 'once', 'rp', 'you', 'already', 'unlock', 'all', 'features', 'atau', 'you', 'pay', 'one', 'to', 'open', 'chapter', 'and', 'then', 'you', 'must', 'pay', 'again', 'to', 'open', 'another', 'chapter']","['i', 'cinta', 'this', 'app', 'in', 'just', 'day', 'im', 'already', 'remember', 'word', 'kanji', 'basic', 'now', 'i', 'want', 'to', 'buy', 'it', 'but', 'i', 'have', 'question', 'you', 'pay', 'once', 'rp', 'you', 'already', 'unlock', 'all', 'features', 'atau', 'you', 'pay', 'one', 'to', 'open', 'chapter', 'and', 'then', 'you', 'must', 'pay', 'again', 'to', 'open', 'another', 'chapter']","['cinta', 'app', 'day', 'im', 'already', 'remember', 'word', 'kanji', 'basic', 'want', 'buy', 'question', 'pay', 'rp', 'already', 'unlock', 'features', 'pay', 'one', 'open', 'chapter', 'must', 'pay', 'open', 'another', 'chapter']",cinta app day im already remember word kanji basic want buy question pay rp already unlock features pay one open chapter must pay open another chapter,cinta app day im already remember word kanji basic want buy question pay rp already unlock features pay one open chapter must pay open another chapter,"['cinta', 'app', 'day', 'im', 'already', 'remember', 'word', 'kanji', 'basic', 'want', 'buy', 'question', 'pay', 'rp', 'already', 'unlock', 'features', 'pay', 'one', 'open', 'chapter', 'must', 'pay', 'open', 'another', 'chapter']",10,positive
Very amazing. Love it,Very amazing Love it,very amazing love it,very amazing love it,very amazing cinta it,"['very', 'amazing', 'cinta', 'it']","['very', 'amazing', 'cinta', 'it']","['amazing', 'cinta']",amazing cinta,amazing cinta,"['amazing', 'cinta']",1,positive
Arigatoo!,Arigatoo,arigatoo,arigatoo,arigatoo,['arigatoo'],['arigatoo'],['arigatoo'],arigatoo,arigatoo,['arigatoo'],0,neutral
This is one good,This is one good,this is one good,this is one good,this is one bagus,"['this', 'is', 'one', 'bagus']","['this', 'is', 'one', 'bagus']","['one', 'bagus']",one bagus,one bagus,"['one', 'bagus']",4,positive
Very complete,Very complete,very complete,very complete,very complete,"['very', 'complete']","['very', 'complete']",['complete'],complete,complete,['complete'],0,neutral
Aplikasi terbaik buat belajar kana dia android!! Pasti bakal gw upgrade kalau udah sampe levelnya. Kerenn!! Best app to learn kana on android!! I will upgrade it soon I reached the level. Good job!!,Aplikasi terbaik buat belajar kana dia android Pasti bakal gw upgrade kalau udah sampe levelnya Kerenn Best app to learn kana on android I will upgrade it soon I reached the level Good job,aplikasi terbaik buat belajar kana dia android pasti bakal gw upgrade kalau udah sampe levelnya kerenn best app to learn kana on android i will upgrade it soon i reached the level good job,aplikasi terbaik buat belajar kana dia android pasti bakal gw upgrade kalau udah sampe levelnya kerenn best app to learn kana on android i will upgrade it soon i reached the level good job,aplikasi terbaik buat belajar kana dia android pasti bakal aku upgrade kalau sudah sampai levelnya kerenn best app to learn kana on android i will upgrade it soon i reached the level bagus job,"['aplikasi', 'terbaik', 'buat', 'belajar', 'kana', 'dia', 'android', 'pasti', 'bakal', 'aku', 'upgrade', 'kalau', 'sudah', 'sampai', 'levelnya', 'kerenn', 'best', 'app', 'to', 'learn', 'kana', 'on', 'android', 'i', 'will', 'upgrade', 'it', 'soon', 'i', 'reached', 'the', 'level', 'bagus', 'job']","['aplikasi', 'terbaik', 'buat', 'belajar', 'kana', 'dia', 'android', 'pasti', 'bakal', 'aku', 'upgrade', 'kalau', 'sudah', 'sampai', 'levelnya', 'keren', 'best', 'app', 'to', 'learn', 'kana', 'on', 'android', 'i', 'will', 'upgrade', 'it', 'soon', 'i', 'reached', 'the', 'level', 'bagus', 'job']","['aplikasi', 'terbaik', 'belajar', 'kana', 'android', 'upgrade', 'levelnya', 'keren', 'best', 'app', 'learn', 'kana', 'android', 'upgrade', 'soon', 'reached', 'level', 'bagus', 'job']",aplikasi terbaik belajar kana android upgrade levelnya keren best app learn kana android upgrade soon reached level bagus job,aplikasi baik ajar kana android upgrade level keren best app learn kana android upgrade soon reached level bagus job,"['aplikasi', 'baik', 'ajar', 'kana', 'android', 'upgrade', 'level', 'keren', 'best', 'app', 'learn', 'kana', 'android', 'upgrade', 'soon', 'reached', 'level', 'bagus', 'job']",14,positive
The most GOOD app for study!,The most GOOD app for study,the most good app for study,the most good app for study,the paling bagus app for study,"['the', 'paling', 'bagus', 'app', 'for', 'study']","['the', 'paling', 'bagus', 'app', 'for', 'study']","['bagus', 'app', 'study']",bagus app study,bagus app study,"['bagus', 'app', 'study']",4,positive
This app is cool!!,This app is cool,this app is cool,this app is cool,this app is cool,"['this', 'app', 'is', 'cool']","['this', 'app', 'is', 'cool']","['app', 'cool']",app cool,app cool,"['app', 'cool']",2,positive
Gambate kudasai neh,Gambate kudasai neh,gambate kudasai neh,gambate kudasai neh,gambate kudasai neh,"['gambate', 'kudasai', 'neh']","['gambate', 'kudasai', 'neh']","['gambate', 'kudasai', 'neh']",gambate kudasai neh,gambate dasa neh,"['gambate', 'dasa', 'neh']",0,neutral
"I'm speechless. This is the best and the most well-tailored learning app I've ever used. I think I'm going to make a purchase in the future after thi corona thingy ends since I don't get pocket money these days.🥺 thank you for this very useful app you made, i really wish you good luck☘",Im speechless This is the best and the most welltailored learning app Ive ever used I think Im going to make a purchase in the future after thi corona thingy ends since I dont get pocket money these days thank you for this very useful app you made i really wish you good luck,im speechless this is the best and the most welltailored learning app ive ever used i think im going to make a purchase in the future after thi corona thingy ends since i dont get pocket money these days thank you for this very useful app you made i really wish you good luck,im speechless this is the best and the most welltailored learning app ive ever used i think im going to make a purchase in the future after thi corona thingy ends since i dont get pocket money these days thank you for this very useful app you made i really wish you good luck,im speechless this is the best and the paling welltailored learning app ive ever used i think im going to make a purchase in the future after thi corona thingy ends since i dont get pocket money these days thank you for this very useful app you made i really wish you bagus luck,"['im', 'speechless', 'this', 'is', 'the', 'best', 'and', 'the', 'paling', 'welltailored', 'learning', 'app', 'ive', 'ever', 'used', 'i', 'think', 'im', 'going', 'to', 'make', 'a', 'purchase', 'in', 'the', 'future', 'after', 'thi', 'corona', 'thingy', 'ends', 'since', 'i', 'dont', 'get', 'pocket', 'money', 'these', 'days', 'thank', 'you', 'for', 'this', 'very', 'useful', 'app', 'you', 'made', 'i', 'really', 'wish', 'you', 'bagus', 'luck']","['im', 'speechless', 'this', 'is', 'the', 'best', 'and', 'the', 'paling', 'welltailored', 'learning', 'app', 'ive', 'ever', 'used', 'i', 'think', 'im', 'going', 'to', 'make', 'a', 'purchase', 'in', 'the', 'future', 'after', 'thi', 'corona', 'thingy', 'ends', 'since', 'i', 'dont', 'get', 'pocket', 'money', 'these', 'days', 'thank', 'you', 'for', 'this', 'very', 'useful', 'app', 'you', 'made', 'i', 'really', 'wish', 'you', 'bagus', 'luck']","['im', 'speechless', 'best', 'welltailored', 'learning', 'app', 'ive', 'ever', 'used', 'think', 'im', 'going', 'make', 'purchase', 'future', 'thi', 'corona', 'thingy', 'ends', 'since', 'dont', 'get', 'pocket', 'money', 'days', 'thank', 'useful', 'app', 'made', 'really', 'wish', 'bagus', 'luck']",im speechless best welltailored learning app ive ever used think im going make purchase future thi corona thingy ends since dont get pocket money days thank useful app made really wish bagus luck,im speechless best welltailored learning app ive ever used think im going make purchase future thi corona thingy ends since dont get pocket money days thank useful app made really wish bagus luck,"['im', 'speechless', 'best', 'welltailored', 'learning', 'app', 'ive', 'ever', 'used', 'think', 'im', 'going', 'make', 'purchase', 'future', 'thi', 'corona', 'thingy', 'ends', 'since', 'dont', 'get', 'pocket', 'money', 'days', 'thank', 'useful', 'app', 'made', 'really', 'wish', 'bagus', 'luck']",12,positive
Aku sayang kamu 日本語でなんといいますか,Aku sayang kamu,aku sayang kamu,aku sayang kamu,aku sayang kamu,"['aku', 'sayang', 'kamu']","['aku', 'sayang', 'kamu']",['sayang'],sayang,sayang,['sayang'],3,positive
"Niceeee , this application is perfect for beginners but there's is needed a lot translation on Indonesian language :))",Niceeee  this application is perfect for beginners but theres is needed a lot translation on Indonesian language,niceeee  this application is perfect for beginners but theres is needed a lot translation on indonesian language,niceeee  this application is perfect for beginners but theres is needed a lot translation on indonesian language,niceeee this application is perfect for beginners but theres is needed a lot translation on indonesian language,"['niceeee', 'this', 'application', 'is', 'perfect', 'for', 'beginners', 'but', 'theres', 'is', 'needed', 'a', 'lot', 'translation', 'on', 'indonesian', 'language']","['niceeee', 'this', 'application', 'is', 'perfect', 'for', 'beginners', 'but', 'theres', 'is', 'needed', 'a', 'lot', 'translation', 'on', 'indonesian', 'language']","['niceeee', 'application', 'perfect', 'beginners', 'theres', 'needed', 'lot', 'translation', 'indonesian', 'language']",niceeee application perfect beginners theres needed lot translation indonesian language,niceeee application perfect beginners theres needed lot translation indonesian language,"['niceeee', 'application', 'perfect', 'beginners', 'theres', 'needed', 'lot', 'translation', 'indonesian', 'language']",5,positive
"So this is the best Kanji App. No annoying ads, simple UI UX.",So this is the best Kanji App No annoying ads simple UI UX,so this is the best kanji app no annoying ads simple ui ux,so this is the best kanji app no annoying ads simple ui ux,so this is the best kanji app nomor annoying ads simple ui ux,"['so', 'this', 'is', 'the', 'best', 'kanji', 'app', 'nomor', 'annoying', 'ads', 'simple', 'ui', 'ux']","['so', 'this', 'is', 'the', 'best', 'kanji', 'app', 'nomor', 'annoying', 'ads', 'simple', 'ui', 'ux']","['best', 'kanji', 'app', 'nomor', 'annoying', 'ads', 'simple', 'ui', 'ux']",best kanji app nomor annoying ads simple ui ux,best kanji app nomor annoying ads simple ui ux,"['best', 'kanji', 'app', 'nomor', 'annoying', 'ads', 'simple', 'ui', 'ux']",5,positive
Mantap soul.. watashi wa anata ga tsuki desu,Mantap soul watashi wa anata ga tsuki desu,mantap soul watashi wa anata ga tsuki desu,mantap soul watashi wa anata ga tsuki desu,mantap soul watashi wa anata tidak tsuki desu,"['mantap', 'soul', 'watashi', 'wa', 'anata', 'tidak', 'tsuki', 'desu']","['mantap', 'soul', 'watashi', 'wa', 'anata', 'tidak', 'tsuki', 'desu']","['mantap', 'soul', 'watashi', 'wa', 'anata', 'tsuki', 'desu']",mantap soul watashi wa anata tsuki desu,mantap soul watashi wa anata tsuki desu,"['mantap', 'soul', 'watashi', 'wa', 'anata', 'tsuki', 'desu']",2,positive
"very helpful, thank you for the hard work developing this application.",very helpful thank you for the hard work developing this application,very helpful thank you for the hard work developing this application,very helpful thank you for the hard work developing this application,very helpful thank you for the hard work developing this application,"['very', 'helpful', 'thank', 'you', 'for', 'the', 'hard', 'work', 'developing', 'this', 'application']","['very', 'helpful', 'thank', 'you', 'for', 'the', 'hard', 'work', 'developing', 'this', 'application']","['helpful', 'thank', 'hard', 'work', 'developing', 'application']",helpful thank hard work developing application,helpful thank hard work developing application,"['helpful', 'thank', 'hard', 'work', 'developing', 'application']",4,positive
