Review,text_clean,text_casefoldingText,text_final_splitted,text_slangwords,text_tokenizingText,text_normalized,text_stopword,text_sentenced,text_final_stemmed,text_final_stemmed_tokenized,polarity_score,polarity
aplikasinya bagus buat pemula yang baru belajar bahasa jepang,aplikasinya bagus buat pemula yang baru belajar bahasa jepang,aplikasinya bagus buat pemula yang baru belajar bahasa jepang,aplikasinya bagus buat pemula yang baru belajar bahasa jepang,aplikasinya bagus buat pemula yang baru belajar bahasa jepang,"['aplikasinya', 'bagus', 'buat', 'pemula', 'yang', 'baru', 'belajar', 'bahasa', 'jepang']","['aplikasinya', 'bagus', 'buat', 'pemula', 'yang', 'baru', 'belajar', 'bahasa', 'jepang']","['aplikasinya', 'bagus', 'pemula', 'belajar', 'bahasa', 'jepang']",aplikasinya bagus pemula belajar bahasa jepang,aplikasi bagus mula ajar bahasa jepang,"['aplikasi', 'bagus', 'mula', 'ajar', 'bahasa', 'jepang']",21,positive
"Aplikasi yang sangat bagus untuk belajar bahasa jepang,,👍👍👍",Aplikasi yang sangat bagus untuk belajar bahasa jepang,aplikasi yang sangat bagus untuk belajar bahasa jepang,aplikasi yang sangat bagus untuk belajar bahasa jepang,aplikasi yang sangat bagus untuk belajar bahasa jepang,"['aplikasi', 'yang', 'sangat', 'bagus', 'untuk', 'belajar', 'bahasa', 'jepang']","['aplikasi', 'yang', 'sangat', 'bagus', 'untuk', 'belajar', 'bahasa', 'jepang']","['aplikasi', 'bagus', 'belajar', 'bahasa', 'jepang']",aplikasi bagus belajar bahasa jepang,aplikasi bagus ajar bahasa jepang,"['aplikasi', 'bagus', 'ajar', 'bahasa', 'jepang']",18,positive
Saya kasih bintang 5 tapi gimana si cara menghilangkan iklan sama paket primiun nya KA bantu saran nya dong,Saya kasih bintang  tapi gimana si cara menghilangkan iklan sama paket primiun nya KA bantu saran nya dong,saya kasih bintang  tapi gimana si cara menghilangkan iklan sama paket primiun nya ka bantu saran nya dong,saya kasih bintang gimana si cara menghilangkan iklan sama paket primiun nya ka bantu saran nya dong,saya kasih bintang bagaimana si cara menghilangkan iklan sama paket primiun nya kakak bantu saran nya dong,"['saya', 'kasih', 'bintang', 'bagaimana', 'si', 'cara', 'menghilangkan', 'iklan', 'sama', 'paket', 'primiun', 'nya', 'kakak', 'bantu', 'saran', 'nya', 'dong']","['saya', 'kasih', 'bintang', 'bagaimana', 'si', 'cara', 'menghilangkan', 'iklan', 'sama', 'paket', 'primiun', 'nya', 'kakak', 'bantu', 'saran', 'nya', 'dong']","['kasih', 'bintang', 'si', 'menghilangkan', 'iklan', 'paket', 'primiun', 'kakak', 'bantu', 'saran']",kasih bintang si menghilangkan iklan paket primiun kakak bantu saran,kasih bintang si hilang iklan paket primiun kakak bantu saran,"['kasih', 'bintang', 'si', 'hilang', 'iklan', 'paket', 'primiun', 'kakak', 'bantu', 'saran']",26,positive
Tambah bahasa indonesia dong #edit maaf saya gk liat ternyata udah ada makasih developer,Tambah bahasa indonesia dong  maaf saya gk liat ternyata udah ada makasih developer,tambah bahasa indonesia dong  maaf saya gk liat ternyata udah ada makasih developer,tambah bahasa indonesia dong  maaf saya gk liat ternyata udah ada makasih developer,tambah bahasa indonesia dong maaf saya tidak lihat ternyata sudah ada terima kasih developer,"['tambah', 'bahasa', 'indonesia', 'dong', 'maaf', 'saya', 'tidak', 'lihat', 'ternyata', 'sudah', 'ada', 'terima', 'kasih', 'developer']","['tambah', 'bahasa', 'indonesia', 'dong', 'maaf', 'saya', 'tidak', 'lihat', 'ternyata', 'sudah', 'ada', 'terima', 'kasih', 'developer']","['bahasa', 'indonesia', 'maaf', 'lihat', 'terima', 'kasih', 'developer']",bahasa indonesia maaf lihat terima kasih developer,bahasa indonesia maaf lihat terima kasih developer,"['bahasa', 'indonesia', 'maaf', 'lihat', 'terima', 'kasih', 'developer']",17,positive
Bagus skali dengan aplikasi ini saya dapat Belajar Bahasa Jepang dengan mudah,Bagus skali dengan aplikasi ini saya dapat Belajar Bahasa Jepang dengan mudah,bagus skali dengan aplikasi ini saya dapat belajar bahasa jepang dengan mudah,bagus skali dengan aplikasi ini saya dapat belajar bahasa jepang dengan mudah,bagus sekali dengan aplikasi ini saya dapat belajar bahasa jepang dengan mudah,"['bagus', 'sekali', 'dengan', 'aplikasi', 'ini', 'saya', 'dapat', 'belajar', 'bahasa', 'jepang', 'dengan', 'mudah']","['bagus', 'sekali', 'dengan', 'aplikasi', 'ini', 'saya', 'dapat', 'belajar', 'bahasa', 'jepang', 'dengan', 'mudah']","['bagus', 'aplikasi', 'belajar', 'bahasa', 'jepang', 'mudah']",bagus aplikasi belajar bahasa jepang mudah,bagus aplikasi ajar bahasa jepang mudah,"['bagus', 'aplikasi', 'ajar', 'bahasa', 'jepang', 'mudah']",23,positive
Cocok banget buat belajar bahasa kalo mau otodidak mantap,Cocok banget buat belajar bahasa kalo mau otodidak mantap,cocok banget buat belajar bahasa kalo mau otodidak mantap,cocok banget buat belajar bahasa kalo mau otodidak mantap,cocok banget buat belajar bahasa kalau mau otodidak mantap,"['cocok', 'banget', 'buat', 'belajar', 'bahasa', 'kalau', 'mau', 'otodidak', 'mantap']","['cocok', 'banget', 'buat', 'belajar', 'bahasa', 'kalau', 'mau', 'otodidak', 'mantap']","['cocok', 'banget', 'belajar', 'bahasa', 'otodidak', 'mantap']",cocok banget belajar bahasa otodidak mantap,cocok banget ajar bahasa otodidak mantap,"['cocok', 'banget', 'ajar', 'bahasa', 'otodidak', 'mantap']",21,positive
"Luar biasa, tingkat kan lagi pembelajaran gratisnya",Luar biasa tingkat kan lagi pembelajaran gratisnya,luar biasa tingkat kan lagi pembelajaran gratisnya,luar biasa tingkat kan lagi pembelajaran gratisnya,luar biasa tingkat kan lagi pembelajaran gratisnya,"['luar', 'biasa', 'tingkat', 'kan', 'lagi', 'pembelajaran', 'gratisnya']","['luar', 'biasa', 'tingkat', 'kan', 'lagi', 'pembelajaran', 'gratisnya']","['tingkat', 'pembelajaran', 'gratisnya']",tingkat pembelajaran gratisnya,tingkat ajar gratis,"['tingkat', 'ajar', 'gratis']",9,positive
sangat membantu untuk belajar bahasa jepang otodidak,sangat membantu untuk belajar bahasa jepang otodidak,sangat membantu untuk belajar bahasa jepang otodidak,sangat membantu untuk belajar bahasa jepang otodidak,sangat membantu untuk belajar bahasa jepang otodidak,"['sangat', 'membantu', 'untuk', 'belajar', 'bahasa', 'jepang', 'otodidak']","['sangat', 'membantu', 'untuk', 'belajar', 'bahasa', 'jepang', 'otodidak']","['membantu', 'belajar', 'bahasa', 'jepang', 'otodidak']",membantu belajar bahasa jepang otodidak,bantu ajar bahasa jepang otodidak,"['bantu', 'ajar', 'bahasa', 'jepang', 'otodidak']",15,positive
aplikasi ini sangat membantu pembelajaran bahasa jepang saya sangat terbantu 👍,aplikasi ini sangat membantu pembelajaran bahasa jepang saya sangat terbantu,aplikasi ini sangat membantu pembelajaran bahasa jepang saya sangat terbantu,aplikasi ini sangat membantu pembelajaran bahasa jepang saya sangat terbantu,aplikasi ini sangat membantu pembelajaran bahasa jepang saya sangat terbantu,"['aplikasi', 'ini', 'sangat', 'membantu', 'pembelajaran', 'bahasa', 'jepang', 'saya', 'sangat', 'terbantu']","['aplikasi', 'ini', 'sangat', 'membantu', 'pembelajaran', 'bahasa', 'jepang', 'saya', 'sangat', 'terbantu']","['aplikasi', 'membantu', 'pembelajaran', 'bahasa', 'jepang', 'terbantu']",aplikasi membantu pembelajaran bahasa jepang terbantu,aplikasi bantu ajar bahasa jepang bantu,"['aplikasi', 'bantu', 'ajar', 'bahasa', 'jepang', 'bantu']",26,positive
semoga ku memgusai Dan berharap aku bisa mempelajari bahasa jepang ini.. mudah di ucapkan walau belum terbiasa hehheee #Bermanfaat sekali😍😍😁,semoga ku memgusai Dan berharap aku bisa mempelajari bahasa jepang ini mudah di ucapkan walau belum terbiasa hehheee  sekali,semoga ku memgusai dan berharap aku bisa mempelajari bahasa jepang ini mudah di ucapkan walau belum terbiasa hehheee  sekali,semoga ku memgusai dan berharap aku bisa mempelajari bahasa jepang ini mudah di ucapkan walau belum terbiasa hehheee  sekali,semoga ku memgusai dan berharap aku bisa mempelajari bahasa jepang ini mudah di ucapkan walau belum terbiasa hehheee sekali,"['semoga', 'ku', 'memgusai', 'dan', 'berharap', 'aku', 'bisa', 'mempelajari', 'bahasa', 'jepang', 'ini', 'mudah', 'di', 'ucapkan', 'walau', 'belum', 'terbiasa', 'hehheee', 'sekali']","['semoga', 'ku', 'memgusai', 'dan', 'berharap', 'aku', 'bisa', 'mempelajari', 'bahasa', 'jepang', 'ini', 'mudah', 'di', 'ucapkan', 'walau', 'belum', 'terbiasa', 'hehe', 'sekali']","['semoga', 'memgusai', 'berharap', 'mempelajari', 'bahasa', 'jepang', 'mudah', 'ucapkan', 'terbiasa', 'hehe']",semoga memgusai berharap mempelajari bahasa jepang mudah ucapkan terbiasa hehe,moga memgusai harap ajar bahasa jepang mudah ucap biasa hehe,"['moga', 'memgusai', 'harap', 'ajar', 'bahasa', 'jepang', 'mudah', 'ucap', 'biasa', 'hehe']",28,positive
bagus banget apknya tapi aku gak tau gimana caranya yg lain tolong ajarin plis🙃,bagus banget apknya tapi aku gak tau gimana caranya yg lain tolong ajarin plis,bagus banget apknya tapi aku gak tau gimana caranya yg lain tolong ajarin plis,bagus banget apknya aku gak tau gimana caranya yg lain tolong ajarin plis,bagus banget apknya aku tidak tahu bagaimana caranya yang lain tolong ajarin plis,"['bagus', 'banget', 'apknya', 'aku', 'tidak', 'tahu', 'bagaimana', 'caranya', 'yang', 'lain', 'tolong', 'ajarin', 'plis']","['bagus', 'banget', 'apknya', 'aku', 'tidak', 'tahu', 'bagaimana', 'caranya', 'yang', 'lain', 'tolong', 'ajarin', 'plis']","['bagus', 'banget', 'apknya', 'tolong', 'ajarin', 'plis']",bagus banget apknya tolong ajarin plis,bagus banget apknya tolong ajarin plis,"['bagus', 'banget', 'apknya', 'tolong', 'ajarin', 'plis']",9,positive
Saya mau komen kenapa sih saa mau pakai bahasa jepang tapi lama banget lodingnya bisa di percepat nggak sih,Saya mau komen kenapa sih saa mau pakai bahasa jepang tapi lama banget lodingnya bisa di percepat nggak sih,saya mau komen kenapa sih saa mau pakai bahasa jepang tapi lama banget lodingnya bisa di percepat nggak sih,saya mau komen kenapa sih saa mau pakai bahasa jepang lama banget lodingnya bisa di percepat nggak sih,saya mau komen kenapa sih saa mau pakai bahasa jepang lama banget lodingnya bisa di percepat tidak sih,"['saya', 'mau', 'komen', 'kenapa', 'sih', 'saa', 'mau', 'pakai', 'bahasa', 'jepang', 'lama', 'banget', 'lodingnya', 'bisa', 'di', 'percepat', 'tidak', 'sih']","['saya', 'mau', 'komen', 'kenapa', 'sih', 'saa', 'mau', 'pakai', 'bahasa', 'jepang', 'lama', 'banget', 'lodingnya', 'bisa', 'di', 'percepat', 'tidak', 'sih']","['komen', 'saa', 'pakai', 'bahasa', 'jepang', 'banget', 'lodingnya', 'percepat']",komen saa pakai bahasa jepang banget lodingnya percepat,komen saa pakai bahasa jepang banget lodingnya cepat,"['komen', 'saa', 'pakai', 'bahasa', 'jepang', 'banget', 'lodingnya', 'cepat']",11,positive
Bagus untuk Belajar Bahasa Jepang,Bagus untuk Belajar Bahasa Jepang,bagus untuk belajar bahasa jepang,bagus untuk belajar bahasa jepang,bagus untuk belajar bahasa jepang,"['bagus', 'untuk', 'belajar', 'bahasa', 'jepang']","['bagus', 'untuk', 'belajar', 'bahasa', 'jepang']","['bagus', 'belajar', 'bahasa', 'jepang']",bagus belajar bahasa jepang,bagus ajar bahasa jepang,"['bagus', 'ajar', 'bahasa', 'jepang']",14,positive
Kenapa menu test gak muncul ya . Muncul panpug 505 [eror],Kenapa menu test gak muncul ya  Muncul panpug  eror,kenapa menu test gak muncul ya  muncul panpug  eror,kenapa menu test gak muncul ya  muncul panpug  eror,kenapa menu test tidak muncul iya muncul panpug eror,"['kenapa', 'menu', 'test', 'tidak', 'muncul', 'iya', 'muncul', 'panpug', 'eror']","['kenapa', 'menu', 'test', 'tidak', 'muncul', 'iya', 'muncul', 'panpug', 'eror']","['menu', 'test', 'muncul', 'muncul', 'panpug', 'eror']",menu test muncul muncul panpug eror,menu test muncul muncul panpug eror,"['menu', 'test', 'muncul', 'muncul', 'panpug', 'eror']",5,positive
Ini gimana yah pas di update. audio beritanya emang tidak ada slow optionnya atau saya yang tidak tau dimana? Tolong dijawab,Ini gimana yah pas di update audio beritanya emang tidak ada slow optionnya atau saya yang tidak tau dimana Tolong dijawab,ini gimana yah pas di update audio beritanya emang tidak ada slow optionnya atau saya yang tidak tau dimana tolong dijawab,ini gimana yah pas di update audio beritanya emang tidak ada slow optionnya atau saya yang tidak tau dimana tolong dijawab,ini bagaimana yah pas di update audio beritanya memang tidak ada slow optionnya atau saya yang tidak tahu dimana tolong dijawab,"['ini', 'bagaimana', 'yah', 'pas', 'di', 'update', 'audio', 'beritanya', 'memang', 'tidak', 'ada', 'slow', 'optionnya', 'atau', 'saya', 'yang', 'tidak', 'tahu', 'dimana', 'tolong', 'dijawab']","['ini', 'bagaimana', 'yah', 'pas', 'di', 'update', 'audio', 'beritanya', 'memang', 'tidak', 'ada', 'slow', 'optionnya', 'atau', 'saya', 'yang', 'tidak', 'tahu', 'dimana', 'tolong', 'dijawab']","['yah', 'pas', 'update', 'audio', 'beritanya', 'slow', 'optionnya', 'dimana', 'tolong']",yah pas update audio beritanya slow optionnya dimana tolong,yah pas update audio berita slow optionnya mana tolong,"['yah', 'pas', 'update', 'audio', 'berita', 'slow', 'optionnya', 'mana', 'tolong']",10,positive
Aplikasi ini sangat praktis dan .....sangat baik dari aplikasi kamus jepang lainnya,Aplikasi ini sangat praktis dan sangat baik dari aplikasi kamus jepang lainnya,aplikasi ini sangat praktis dan sangat baik dari aplikasi kamus jepang lainnya,aplikasi ini sangat praktis dan sangat baik dari aplikasi kamus jepang lainnya,aplikasi ini sangat praktis dan sangat baik dari aplikasi kamus jepang lainnya,"['aplikasi', 'ini', 'sangat', 'praktis', 'dan', 'sangat', 'baik', 'dari', 'aplikasi', 'kamus', 'jepang', 'lainnya']","['aplikasi', 'ini', 'sangat', 'praktis', 'dan', 'sangat', 'baik', 'dari', 'aplikasi', 'kamus', 'jepang', 'lainnya']","['aplikasi', 'praktis', 'baik', 'aplikasi', 'kamus', 'jepang']",aplikasi praktis baik aplikasi kamus jepang,aplikasi praktis baik aplikasi kamus jepang,"['aplikasi', 'praktis', 'baik', 'aplikasi', 'kamus', 'jepang']",16,positive
"Kurang di mengerti untuk latihan bahasa Jepang, dan lagi pula masa GK ad bendera Jepangnya?",Kurang di mengerti untuk latihan bahasa Jepang dan lagi pula masa GK ad bendera Jepangnya,kurang di mengerti untuk latihan bahasa jepang dan lagi pula masa gk ad bendera jepangnya,kurang di mengerti untuk latihan bahasa jepang dan lagi pula masa gk ad bendera jepangnya,kurang di mengerti untuk latihan bahasa jepang dan lagi pula masa tidak ada bendera jepangnya,"['kurang', 'di', 'mengerti', 'untuk', 'latihan', 'bahasa', 'jepang', 'dan', 'lagi', 'pula', 'masa', 'tidak', 'ada', 'bendera', 'jepangnya']","['kurang', 'di', 'mengerti', 'untuk', 'latihan', 'bahasa', 'jepang', 'dan', 'lagi', 'pula', 'masa', 'tidak', 'ada', 'bendera', 'jepangnya']","['mengerti', 'latihan', 'bahasa', 'jepang', 'bendera', 'jepangnya']",mengerti latihan bahasa jepang bendera jepangnya,erti latih bahasa jepang bendera jepangnya,"['erti', 'latih', 'bahasa', 'jepang', 'bendera', 'jepangnya']",16,positive
sangat memuaskan belajar bahasa jepang nya,sangat memuaskan belajar bahasa jepang nya,sangat memuaskan belajar bahasa jepang nya,sangat memuaskan belajar bahasa jepang nya,sangat memuaskan belajar bahasa jepang nya,"['sangat', 'memuaskan', 'belajar', 'bahasa', 'jepang', 'nya']","['sangat', 'memuaskan', 'belajar', 'bahasa', 'jepang', 'nya']","['memuaskan', 'belajar', 'bahasa', 'jepang']",memuaskan belajar bahasa jepang,muas ajar bahasa jepang,"['muas', 'ajar', 'bahasa', 'jepang']",13,positive
app bhs jepang terbaik,app bhs jepang terbaik,app bhs jepang terbaik,app bhs jepang terbaik,app bhs jepang terbaik,"['app', 'bhs', 'jepang', 'terbaik']","['app', 'bhs', 'jepang', 'terbaik']","['app', 'bhs', 'jepang', 'terbaik']",app bhs jepang terbaik,app bhs jepang baik,"['app', 'bhs', 'jepang', 'baik']",4,positive
"mazi memang pas lengkap nya,belajar juga jadi mudah",mazi memang pas lengkap nyabelajar juga jadi mudah,mazi memang pas lengkap nyabelajar juga jadi mudah,mazi memang pas lengkap nyabelajar juga jadi mudah,mazi memang pas lengkap nyabelajar juga jadi mudah,"['mazi', 'memang', 'pas', 'lengkap', 'nyabelajar', 'juga', 'jadi', 'mudah']","['mazi', 'memang', 'pas', 'lengkap', 'nyabelajar', 'juga', 'jadi', 'mudah']","['mazi', 'pas', 'lengkap', 'nyabelajar', 'mudah']",mazi pas lengkap nyabelajar mudah,mazi pas lengkap nyabelajar mudah,"['mazi', 'pas', 'lengkap', 'nyabelajar', 'mudah']",13,positive
wah aplikasinya bagus sih,wah aplikasinya bagus sih,wah aplikasinya bagus sih,wah aplikasinya bagus sih,wah aplikasinya bagus sih,"['wah', 'aplikasinya', 'bagus', 'sih']","['wah', 'aplikasinya', 'bagus', 'sih']","['aplikasinya', 'bagus']",aplikasinya bagus,aplikasi bagus,"['aplikasi', 'bagus']",10,positive
Aplikasi yang paling di rekomendasikan.,Aplikasi yang paling di rekomendasikan,aplikasi yang paling di rekomendasikan,aplikasi yang paling di rekomendasikan,aplikasi yang paling di rekomendasikan,"['aplikasi', 'yang', 'paling', 'di', 'rekomendasikan']","['aplikasi', 'yang', 'paling', 'di', 'rekomendasikan']","['aplikasi', 'rekomendasikan']",aplikasi rekomendasikan,aplikasi rekomendasi,"['aplikasi', 'rekomendasi']",4,positive
"kerennnn, makin semangat belajar nyaaa 🔥💪🏻👍🏻",kerennnn makin semangat belajar nyaaa,kerennnn makin semangat belajar nyaaa,kerennnn makin semangat belajar nyaaa,kerennnn makin semangat belajar nyaaa,"['kerennnn', 'makin', 'semangat', 'belajar', 'nyaaa']","['keren', 'makin', 'semangat', 'belajar', 'nyaaa']","['keren', 'semangat', 'belajar', 'nyaaa']",keren semangat belajar nyaaa,keren semangat ajar nyaaa,"['keren', 'semangat', 'ajar', 'nyaaa']",9,positive
aplikasi yang sangat membantu,aplikasi yang sangat membantu,aplikasi yang sangat membantu,aplikasi yang sangat membantu,aplikasi yang sangat membantu,"['aplikasi', 'yang', 'sangat', 'membantu']","['aplikasi', 'yang', 'sangat', 'membantu']","['aplikasi', 'membantu']",aplikasi membantu,aplikasi bantu,"['aplikasi', 'bantu']",11,positive
"bagus,tapi gua masih bingung🗿",bagustapi gua masih bingung,bagustapi gua masih bingung,bagus gua masih bingung,bagus saya masih bingung,"['bagus', 'saya', 'masih', 'bingung']","['bagus', 'saya', 'masih', 'bingung']","['bagus', 'bingung']",bagus bingung,bagus bingung,"['bagus', 'bingung']",6,positive
cocok buat orang yang mau belajar kanji,cocok buat orang yang mau belajar kanji,cocok buat orang yang mau belajar kanji,cocok buat orang yang mau belajar kanji,cocok buat orang yang mau belajar kanji,"['cocok', 'buat', 'orang', 'yang', 'mau', 'belajar', 'kanji']","['cocok', 'buat', 'orang', 'yang', 'mau', 'belajar', 'kanji']","['cocok', 'orang', 'belajar', 'kanji']",cocok orang belajar kanji,cocok orang ajar kanji,"['cocok', 'orang', 'ajar', 'kanji']",14,positive
"Mazii tidak usah diragukan lagi, top bgt 🤘",Mazii tidak usah diragukan lagi top bgt,mazii tidak usah diragukan lagi top bgt,mazii tidak usah diragukan lagi top bgt,mazii tidak perlu diragukan lagi top banget,"['mazii', 'tidak', 'perlu', 'diragukan', 'lagi', 'top', 'banget']","['mazii', 'tidak', 'perlu', 'diragukan', 'lagi', 'top', 'banget']","['mazii', 'diragukan', 'top', 'banget']",mazii diragukan top banget,mazi ragu top banget,"['mazi', 'ragu', 'top', 'banget']",9,positive
mantap men sangat terbantu,mantap men sangat terbantu,mantap men sangat terbantu,mantap men sangat terbantu,mantap men sangat terbantu,"['mantap', 'men', 'sangat', 'terbantu']","['mantap', 'men', 'sangat', 'terbantu']","['mantap', 'men', 'terbantu']",mantap men terbantu,mantap men bantu,"['mantap', 'men', 'bantu']",12,positive
bagus bgt tidak ribet,bagus bgt tidak ribet,bagus bgt tidak ribet,bagus bgt tidak ribet,bagus banget tidak ribet,"['bagus', 'banget', 'tidak', 'ribet']","['bagus', 'banget', 'tidak', 'ribet']","['bagus', 'banget', 'ribet']",bagus banget ribet,bagus banget ribet,"['bagus', 'banget', 'ribet']",5,positive
semoga bermanfaat bagi penggunanya. termasuk saya.,semoga bermanfaat bagi penggunanya termasuk saya,semoga bermanfaat bagi penggunanya termasuk saya,semoga bermanfaat bagi penggunanya termasuk saya,semoga bermanfaat bagi penggunanya termasuk saya,"['semoga', 'bermanfaat', 'bagi', 'penggunanya', 'termasuk', 'saya']","['semoga', 'bermanfaat', 'bagi', 'penggunanya', 'termasuk', 'saya']","['semoga', 'bermanfaat', 'penggunanya']",semoga bermanfaat penggunanya,moga manfaat guna,"['moga', 'manfaat', 'guna']",7,positive
aplikasi yg sangat bagus,aplikasi yg sangat bagus,aplikasi yg sangat bagus,aplikasi yg sangat bagus,aplikasi yang sangat bagus,"['aplikasi', 'yang', 'sangat', 'bagus']","['aplikasi', 'yang', 'sangat', 'bagus']","['aplikasi', 'bagus']",aplikasi bagus,aplikasi bagus,"['aplikasi', 'bagus']",10,positive
saya mudah berbahasa Jepang,saya mudah berbahasa Jepang,saya mudah berbahasa jepang,saya mudah berbahasa jepang,saya mudah berbahasa jepang,"['saya', 'mudah', 'berbahasa', 'jepang']","['saya', 'mudah', 'berbahasa', 'jepang']","['mudah', 'berbahasa', 'jepang']",mudah berbahasa jepang,mudah bahasa jepang,"['mudah', 'bahasa', 'jepang']",9,positive
untuk saya orang awam sih bagus,untuk saya orang awam sih bagus,untuk saya orang awam sih bagus,untuk saya orang awam sih bagus,untuk saya orang awam sih bagus,"['untuk', 'saya', 'orang', 'awam', 'sih', 'bagus']","['untuk', 'saya', 'orang', 'awam', 'sih', 'bagus']","['orang', 'awam', 'bagus']",orang awam bagus,orang awam bagus,"['orang', 'awam', 'bagus']",6,positive
bagus dan cakep,bagus dan cakep,bagus dan cakep,bagus dan cakep,bagus dan cakep,"['bagus', 'dan', 'cakep']","['bagus', 'dan', 'cakep']","['bagus', 'cakep']",bagus cakep,bagus cakep,"['bagus', 'cakep']",12,positive
aplikasinya bagus🙌🤍,aplikasinya bagus,aplikasinya bagus,aplikasinya bagus,aplikasinya bagus,"['aplikasinya', 'bagus']","['aplikasinya', 'bagus']","['aplikasinya', 'bagus']",aplikasinya bagus,aplikasi bagus,"['aplikasi', 'bagus']",10,positive
okay lahh buat pemula mantap,okay lahh buat pemula mantap,okay lahh buat pemula mantap,okay lahh buat pemula mantap,okay lahh buat pemula mantap,"['okay', 'lahh', 'buat', 'pemula', 'mantap']","['okay', 'lahh', 'buat', 'pemula', 'mantap']","['okay', 'lahh', 'pemula', 'mantap']",okay lahh pemula mantap,okay lahh mula mantap,"['okay', 'lahh', 'mula', 'mantap']",12,positive
"Terimakasih banyak, aplikasi nya bagus.",Terimakasih banyak aplikasi nya bagus,terimakasih banyak aplikasi nya bagus,terimakasih banyak aplikasi nya bagus,terimakasih banyak aplikasi nya bagus,"['terimakasih', 'banyak', 'aplikasi', 'nya', 'bagus']","['terimakasih', 'banyak', 'aplikasi', 'nya', 'bagus']","['terimakasih', 'aplikasi', 'bagus']",terimakasih aplikasi bagus,terimakasih aplikasi bagus,"['terimakasih', 'aplikasi', 'bagus']",15,positive
bagus dan membantu,bagus dan membantu,bagus dan membantu,bagus dan membantu,bagus dan membantu,"['bagus', 'dan', 'membantu']","['bagus', 'dan', 'membantu']","['bagus', 'membantu']",bagus membantu,bagus bantu,"['bagus', 'bantu']",13,positive
bagus buat pemula ada translate dan penjelasannya juga,bagus buat pemula ada translate dan penjelasannya juga,bagus buat pemula ada translate dan penjelasannya juga,bagus buat pemula ada translate dan penjelasannya juga,bagus buat pemula ada translate dan penjelasannya juga,"['bagus', 'buat', 'pemula', 'ada', 'translate', 'dan', 'penjelasannya', 'juga']","['bagus', 'buat', 'pemula', 'ada', 'translate', 'dan', 'penjelasannya', 'juga']","['bagus', 'pemula', 'translate', 'penjelasannya']",bagus pemula translate penjelasannya,bagus mula translate jelas,"['bagus', 'mula', 'translate', 'jelas']",13,positive
Keliatan nya seru bngt apk ny juga bagus pokoknya the best deh><👍🏻,Keliatan nya seru bngt apk ny juga bagus pokoknya the best deh,keliatan nya seru bngt apk ny juga bagus pokoknya the best deh,keliatan nya seru bngt apk ny juga bagus pokoknya the best deh,kelihatan nya seru bngt apk ny juga bagus pokoknya the best deh,"['kelihatan', 'nya', 'seru', 'bngt', 'apk', 'ny', 'juga', 'bagus', 'pokoknya', 'the', 'best', 'deh']","['kelihatan', 'nya', 'seru', 'bngt', 'apk', 'ny', 'juga', 'bagus', 'pokoknya', 'the', 'best', 'deh']","['seru', 'bngt', 'apk', 'ny', 'bagus', 'pokoknya', 'best', 'deh']",seru bngt apk ny bagus pokoknya best deh,seru bngt apk ny bagus pokok best deh,"['seru', 'bngt', 'apk', 'ny', 'bagus', 'pokok', 'best', 'deh']",22,positive
saya sangat senang dan sangat terbantu untuk belajar bahasa Jepang hingga lancar,saya sangat senang dan sangat terbantu untuk belajar bahasa Jepang hingga lancar,saya sangat senang dan sangat terbantu untuk belajar bahasa jepang hingga lancar,saya sangat senang dan sangat terbantu untuk belajar bahasa jepang hingga lancar,saya sangat senang dan sangat terbantu untuk belajar bahasa jepang hingga lancar,"['saya', 'sangat', 'senang', 'dan', 'sangat', 'terbantu', 'untuk', 'belajar', 'bahasa', 'jepang', 'hingga', 'lancar']","['saya', 'sangat', 'senang', 'dan', 'sangat', 'terbantu', 'untuk', 'belajar', 'bahasa', 'jepang', 'hingga', 'lancar']","['senang', 'terbantu', 'belajar', 'bahasa', 'jepang', 'lancar']",senang terbantu belajar bahasa jepang lancar,senang bantu ajar bahasa jepang lancar,"['senang', 'bantu', 'ajar', 'bahasa', 'jepang', 'lancar']",30,positive
belum paham semua mencoba memahami namun sangat membantu,belum paham semua mencoba memahami namun sangat membantu,belum paham semua mencoba memahami namun sangat membantu,belum paham semua mencoba memahami sangat membantu,belum paham semua mencoba memahami sangat membantu,"['belum', 'paham', 'semua', 'mencoba', 'memahami', 'sangat', 'membantu']","['belum', 'paham', 'semua', 'mencoba', 'memahami', 'sangat', 'membantu']","['paham', 'mencoba', 'memahami', 'membantu']",paham mencoba memahami membantu,paham coba paham bantu,"['paham', 'coba', 'paham', 'bantu']",10,positive
sangattt membantu dalam terjemahan bahasa jepang,sangattt membantu dalam terjemahan bahasa jepang,sangattt membantu dalam terjemahan bahasa jepang,sangattt membantu dalam terjemahan bahasa jepang,sangattt membantu dalam terjemahan bahasa jepang,"['sangattt', 'membantu', 'dalam', 'terjemahan', 'bahasa', 'jepang']","['sangat', 'membantu', 'dalam', 'terjemahan', 'bahasa', 'jepang']","['membantu', 'terjemahan', 'bahasa', 'jepang']",membantu terjemahan bahasa jepang,bantu terjemah bahasa jepang,"['bantu', 'terjemah', 'bahasa', 'jepang']",11,positive
